id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,active_online,weight,weight_unit,length,width,height,dimensions_unit,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Soberish_Kirkwood,inventory_Soberish_Kirkwood,reorder_point_Soberish_Kirkwood,restock_level_Soberish_Kirkwood,outlet_tax_Soberish_Serenbe,inventory_Soberish_Serenbe,reorder_point_Soberish_Serenbe,restock_level_Soberish_Serenbe
f89a25d1-cc77-4137-8214-7321baa130de,nama-10mg-pain-plus-bottle,199284036567,,,,Nama Pain Plus Gummies - 20 count,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><span>This cannabinoid rich gummy is all about helping you feel your best—each one helping to ease aches and pains throughout the body.</span></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><span>They create a layered, balanced experience that supports your mind, mood, and body—without overdoing it. It’s like the perfect playlist: every track plays its part to keep the vibes just right.</span></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Nama's unique blend of terpene rich hemp extract has been carefully crafted from seed to sale, tested in a third-party lab to ensure quality, and filled with natural ingredients.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><a href=""https://drive.google.com/file/d/1naV248D1qT5548kLA7V4NknumLr0QxMs/view"">Certificate of Analysis</a></p>",THC / THC Edibles,,,,,,,,1,0,LB,0,0,0,IN,23.25,50.00,,2.723,,,NAMA,NAMA,,1,1,Default Tax,31,,,Default Tax,4,,
cd082764-ea56-483c-9d63-e7733494a5ed,nama-gummies-relax-20ct,195893932603,,,,Nama Relax CBD Gummies  - 20 count,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">These fruit filled vegan gummies are bursting with fresh watermelon flavor and packed with 25mg of custom formulated broad spectrum hemp extract and 100mg of organically produced Ashwagandha. The perfect treat for that evening escape.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Nama's unique blend of terpene rich hemp extract has been carefully crafted from seed to sale and tested in a third-party lab to ensure quality. Filled with natural ingredients and without any corn syrup or other additives, these gummies are unlike any other.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><a href=""https://drive.google.com/file/d/1-wQcmBQx1N_2V1S9sXpogPYkCBR3DDHo/view"">Certificate of Analysis</a></p>",CBD,,,,,,,,1,,LB,,,,IN,9.95,40.00,,2.178,,,NAMA,NAMA,,1,1,Default Tax,16,,,Default Tax,4,,
d58dcc9e-ed1b-4a03-87e3-1c3022f8097c,nama-gummies---relax-,197644898459,,,,Nama Relax Plus Gummies - 10 count,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">These vegan gummies are bursting with fresh watermelon flavor and packed with 25mg of CBD and 5mg of THC. The perfect treat for that evening escape.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Nama's unique blend of terpene rich hemp extract has been carefully crafted from seed to sale and tested in a third-party lab to ensure quality. Filled with natural ingredients and without any corn syrup or other additives, these gummies are unlike any other.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Ingredients<strong>: </strong><span>Hemp Extract (Aerial Plant Parts), Cane Sugar, Pectin, Water, Less Than 2% Of: Sunflower Oil, Sodium Citrate, Sodium Acid Sulfate, Citric Acid, Natural Flavors And Colors</span></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><a href=""https://drive.google.com/file/d/1Z-AzfLhzLtXGV0XQMTyX3bZd2xKUyE5e/view""><span>Certificate of Analysis</span></a></p>",THC / THC Edibles,,,,,,,,1,,LB,,,,IN,10,25.00,,1.361,,,NAMA,NAMA,,1,1,Default Tax,31,,,Default Tax,3,,
57967161-69f9-443a-b753-a9b7ab44f21a,nama-gummies---relax-plus-bottle,195893840489,,,,Nama Relax Plus Gummies - 20 count,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">These vegan gummies are bursting with fresh watermelon flavor and packed with 25mg of CBD and 5mg of THC. The perfect treat for that evening escape.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Nama's unique blend of terpene rich hemp extract has been carefully crafted from seed to sale and tested in a third-party lab to ensure quality. Filled with natural ingredients and without any corn syrup or other additives, these gummies are unlike any other.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Ingredients<strong>: </strong><span>Hemp Extract (Aerial Plant Parts), Cane Sugar, Pectin, Water, Less Than 2% Of: Sunflower Oil, Sodium Citrate, Sodium Acid Sulfate, Citric Acid, Natural Flavors And Colors</span></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><a href=""https://drive.google.com/file/d/1-wQcmBQx1N_2V1S9sXpogPYkCBR3DDHo/view""><span>Certificate of Analysis</span></a></p>",THC / THC Edibles,,,,,,,,1,,LB,,,,IN,10,40.00,,2.178,,,NAMA,NAMA,,1,1,Default Tax,24,,,Default Tax,1,,
27a3438b-65db-4a67-b762-c20b69a2ab26,nama-gummies---sleep,197644210978,,,,Nama Sleep Gummies - 10 count,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">These fruit filled vegan gummies are bursting with wild blackberry flavor with a hint of lavender and infused with a sleep promoting blend of 2mg of THC, 25mg of CBD and 3mg of Melatonin. Perfect for those 8 hours you truly deserve.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Nama's unique blend of terpene rich hemp extract has been carefully crafted from seed to sale and tested in a third-party lab to ensure quality. Filled with natural ingredients, these sleep gummies are like nothing else.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><a href=""https://drive.google.com/file/d/1k71TMjVjdjnATenmqLA_kVKIb9kEQYle/view"">Certificate of Analysis</a></p>",THC / THC Edibles,,,,,,,,1,,LB,,,,IN,9.95,25.00,,1.361,,,NAMA,NAMA,,1,1,Default Tax,32,,,Default Tax,3,,
7492a079-9cd5-461b-8d5f-61e58f515ce1,no--lo-sparkling-chardonnay,873240M,,,,No & Low Sparkling Chardonnay,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Seeking the ideal non-alcoholic sparkling wine for every event? Look no further than this No &amp; Low Sparkling Chardonnay, offering an authentic taste experience. With a fresh and subtle aroma of pear and dried apricot, it delivers a medium-bodied, dry palate with well-balanced acidity. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Effervescent and bursting with flavor, it unveils notes of tart green apple, unripe pear, lime zest, and kiwi, culminating in a satisfying and enduring finish. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />It has a medium body, balanced acidity, tart green apple, unripened pear, lime zest, and kiwi, and a long-lasting, rich aftertaste. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />To maintain quality, alcohol eliminated sugar, carbon dioxide, sulfur dioxide, and Chardonnay wine. includes sulfites.</span></p>",Non-Alcoholic & Dealcoholized Wine / Sparkling White,,,,,,,,1,,LB,,,,IN,17,25.00,,1.361,,,No & Low,Airgoods,,1,1,Default Tax,8,5,0,Default Tax,2,,
310e019a-46ee-451d-ae17-f8e926ac9d71,no--lo-sparkling-rose,196852085033,,,,No & Low Sparkling Rosé,"<p data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><span>A versatile Sparkling Rosé that makes the perfect brunch companion &amp; also impresses when paired with fine dining cuisine.</span> M<span>ade from 100% Spanish Tempranillo wine from the La Mancha region of Spain.</span></p>
<p data-rte-preserve-empty=""true""><span>Nose: floral upfront with red fruit to follow.Palate: lively effervescence with fruity notes of raspberry, strawberry, grapefruit, tart cherry, along with wet stone and a zesty semi-sweet finish.</span></p>",Non-Alcoholic & Dealcoholized Wine / Sparkling Rose,,,,,,,,1,0,LB,0,0,0,IN,17,25.00,,1.361,,,No & Low,Airgoods,,1,1,Default Tax,6,5,0,Default Tax,0,,
0619ffd3-3d08-46ea-a537-428ebc05a905,non-1,9350039001501,,,,NON 1 - Salted Raspberry & Chamomile,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />NON 1 - Salted Raspberry &amp; Chamomile offers a unique and delightful flavor combination. With the sweetness of raspberries balanced by the subtle floral notes of chamomile, it provides a harmonious taste experience. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Enhanced with salt from the Murray River, this beverage adds a savory element that complements the fruity and floral flavors. Made with organic cane sugar and verjus, NON 1 is a refreshing and flavorful drink suitable for any occasion. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Vegan,</span></strong><span> gluten free </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />NON 1 - Salted Raspberry &amp; Chamomile presents a distinctive flavor profile that combines the sweetness of raspberries with the subtle floral notes of chamomile. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>The addition of salt from the Murray River adds a savory touch, enhancing the overall taste experience. With a refreshing and harmonious blend of flavors, NON 1 offers a uniquely delightful beverage option. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />Entire raspberries, chamomile, salt from murray river, organic cane sugar, verjus, water, plus supplements.</span></p>",Wine Alternatives,,,,,,,,1,,LB,,,,IN,16,30.00,,1.634,,,Non,Airgoods,,1,1,Default Tax,3,5,0,Default Tax,3,,
227498b3-17a3-49f7-8ac9-24cfa6a5df48,non-2,93500390015184,,,,NON 2 - Caramelised Pear and Kombu,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />NON 2 - Caramelized Pear and Kombu is a meticulously crafted beverage offering a unique and sophisticated flavor experience. It features a gentle carbonation, akin to cider or fruity beer, providing a refreshing effervescence. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Vegan</span></strong></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes: <br /></span></strong><span>NON 2 - Caramelized Pear and Kombu offers a sophisticated flavor profile with a gentle carbonation reminiscent of cider or fruity beer. The caramelized Australian Packham pears provide a bold pear taste, complemented by the minerality of Hokkaido kombu. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Enhanced with black tea and aromatic spices, it delivers a harmonious blend of sweet and savory notes, creating a captivating taste experience. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />Pears, kelp (kombu), black tea, vanilla, agave, clove, cardamom, ginger root, star anise, peppercorn, water, verjus, contains sulphites.</span></p>",Wine Alternatives,,,,,,,,1,,LB,,,,IN,16,30.00,,1.634,,,Non,Airgoods,,1,1,Default Tax,0,5,0,Default Tax,0,,
0bd1b396-ae5a-4848-bb0e-b9825dd9d497,non-3,9350039001488,,,,NON 3 - Toasted Cinnamon & Yuzu,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />NON 3 Toasted Cinnamon &amp; Yuzu is a refined non-alcoholic drink that skillfully blends sweet spices with a zesty tartness. As a member of the inventive NON range, this exceptional beverage showcases the art of creative flavor combinations and premium ingredient selection. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />Bright citrus notes of yuzu and orange, with spices of cinnamon, a tart edge, lovely salty undertones, and semi-sweet notes.</span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />Verjus, organic cane sugar, Murray River salt, Sri Lankan cinnamon, Japanese yuzu, Valencia oranges, and filtered water.</span></p>",Wine Alternatives,,,,,,,,1,,LB,,,,IN,16,30.00,,1.634,,,Non,Airgoods,,1,1,Default Tax,5,5,0,Default Tax,3,,
00ebf07b-e494-4d08-9657-462d78298851,non-5,9350039001525,,,,NON 5 - Lemon Marmalade & Hibiscus,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />NON 5 Lemon Marmalade &amp; Hibiscus is an enchanting non-alcoholic drink that delights the palate with its distinctive flavor combination. It exemplifies the NON range's dedication to creativity and excellence, delivering a rejuvenating and exhilarating experience suitable for any occasion. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />Carbonated, hibiscus, tangy citrus, preserved lemon, and a hint of bitterness; conclude with a moderate acidity and hops. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />Citra Hops, Organic Cane Sugar, Murray River Salt, Lemon Verbena, Lemongrass, Hibiscus, Lemon Myrtle, Licorice Root, Peppermint, Preserved Lemon, Verjus, and Filtered Water.</span></p>",Wine Alternatives,,,,,,,,1,,LB,,,,IN,16,30.00,,1.634,,,Non,Airgoods,,1,1,Default Tax,3,5,0,Default Tax,2,,
f0f72170-2008-434f-a038-b520be1cf73a,nonny-pale-ale-4pk,6279877091488,,,,Nonny Pale Ale,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []"">TROPICAL &amp; JUICY</p>
<p class="""" data-rte-preserve-empty=""true"">Nonny's Pale Ale is brewed with a healthy dose of Citra, Amarillo, and Galaxy hops. Expect big aromas of tropical fruits, and a finish of citrus and mellow bitterness.</p>
<p class="""" data-rte-preserve-empty=""true"">It's a weird and wonderful day for a pint.</p>",Beer,Unit,4 pack,,,,,,1,,,,,,,10.83,16.00,,0.871,,,Nonny,Faire,,1,1,Default Tax,0,5,0,Default Tax,0,,
b623be4f-edea-4933-978f-db5f7b157778,nonny-pale-ale-4pk,627987709131,,,,Nonny Pale Ale,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []"">TROPICAL &amp; JUICY</p>
<p class="""" data-rte-preserve-empty=""true"">Nonny's Pale Ale is brewed with a healthy dose of Citra, Amarillo, and Galaxy hops. Expect big aromas of tropical fruits, and a finish of citrus and mellow bitterness.</p>
<p class="""" data-rte-preserve-empty=""true"">It's a weird and wonderful day for a pint.</p>",Beer,Unit,Single,,,,,,1,,,,,,,2.83,5.00,,0.272,,,Nonny,Faire,,1,1,Default Tax,0,,,Default Tax,0,,
10dce875-5aa5-46dc-b472-3566bbeff5a5,nonny-czech-pilsner-4-pack,627987709162,,,,Nonny Pilsner,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []"">GOLDEN &amp; CRISP</p>
<p class="""" data-rte-preserve-empty=""true"">Ultra refreshing Czech Style Pilsner featuring Saaz hops. Finishes light, crisp, and slightly bitter. Always below 0.5% alcohol.</p>
<p class="""" data-rte-preserve-empty=""true"">It's a weird and wonderful day for a pint. </p>",Beer,Unit,4 pack,,,,,,1,,,,,,,10.84,16.00,,0.871,,,Nonny,Faire,,1,1,Default Tax,0,5,0,Default Tax,0,,
6b7cc27d-9708-42a9-a24b-070d962d2b41,nonny-czech-pilsner-4-pack,627987709155,,,,Nonny Pilsner,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []"">GOLDEN &amp; CRISP</p>
<p class="""" data-rte-preserve-empty=""true"">Ultra refreshing Czech Style Pilsner featuring Saaz hops. Finishes light, crisp, and slightly bitter. Always below 0.5% alcohol.</p>
<p class="""" data-rte-preserve-empty=""true"">It's a weird and wonderful day for a pint. </p>",Beer,Unit,Single,,,,,,1,,,,,,,2.7,5.00,,0.272,,,Nonny,Faire,,1,1,Default Tax,4,,,Default Tax,0,,
fbcc732e-b88e-4b52-aa24-f07195beb735,noon-chill-crisp-apple-gummies,860012328437,,,,NOON - Chill Gummies,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><strong>NOON Chill Mushroom Gummies</strong> – a dual-layer solution that works faster and more effectively to help you unwind without any drowsiness. Created by neuroscientists, these gummies are designed to ease tension, reduce anxiety and stress, and keep your mind clear and balanced so you can stay cool and sharp.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">The perfect complement to your active day, <strong>NOON Chill</strong> combines 7 functional mushrooms and adaptogens, giving you the calm you need while keeping you mentally alert.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Calm, Clarity &amp; Stress Relief · 60 pieces · Crisp Apple Flavor</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">A potent blend of nootropics, adaptogens, and functional mushrooms, engineered to deliver relaxation while ensuring your mind stays focused and sharp.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Contains: <span>Proprietary </span><strong>Chill Mushroom SuperBlend</strong><span> featuring: Ashwagandha Extract (root, 10:1), Rhodiola Extract (root, 10:1) Reishi Mushroom Extract (fruiting body, 10:1) Cordyceps Mushroom Extract (fruiting body, 10:1), Chaga Mushroom Extract (sclerotium, 10:1), Lion's Mane Mushroom Extract (fruiting body, 10:1), Maitake Mushroom Extract (fruiting body), Turkey Tail Mushroom Extract (fruiting body), Shiitake Mushroom Extract (fruiting body), Passionflower Extract (aerial parts), L-theanine, GABA (Y-aminobutyric acid)</span></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Helpful For:</p>
<ul data-rte-list=""true"">
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Finding calm and clarity in stressful situations</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Reducing anxiety that slows down progress</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Maintaining energetic balance throughout the day</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Enhancing your mood to better handle stress</p>
</li>
</ul>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><strong><span>How to Use:</span></strong></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Take 2-4 gummies daily. Be sure to chew them well to activate the bioactive ingredients and experience the full effect. Best taken after meals. For an extra boost, take 2 additional gummies after 45 minutes. Pair with <strong>NOON FOCUS Gummies</strong> for a calm yet productive experience.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Time to Kick In:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Expect the effects to kick in within 20-45 minutes, with a smooth, gradual onset.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">The Science:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Enjoy both short-term and long-term cognitive benefits that help maintain a sharp mind and improve mood.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Maximize Your Experience:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Combine with <strong>NOON Focus Gummies</strong> for a powerful brain-boost.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Each <strong>NOON Chill</strong> gummy is packed with 8+ carefully selected natural ingredients, backed by clinical research. With no sugar or additives, these gummies bringing you the best of plant-based technology to help you manage stress, achieve mental clarity, and elevate your overall mood. Experience the difference of a clean, boosted chill.</p>",Functional Mushroom,,,,,,,,1,0,LB,0,0,0,IN,16.5,32.00,,1.742,,,NOON,NOON,,1,1,Default Tax,35,,,Default Tax,4,,
3ff2206c-0777-4466-9018-c22aafcc8a83,noon-focus-fresh-peach-gummies,860012328420,,,,NOON - Focus Gummies,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">NOON Focus Gummies are the ultimate dual-layer formula for a smarter, sharper you. Crafted by expert neuroscientists, these gummies are designed to elevate your thinking, enhance your concentration, and supercharge your energy. Packed with essential daily vitamins and powerful adaptogenic mushrooms, NOON Focus keeps you feeling focused and energized throughout the day, without the jitters, crashes, or dependency. Sugar-free, Vegan, Non-GMO.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Unlock your brainpower with a 2-in-1 gummy that delivers both sustained energy and crystal-clear focus.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Fuel your productivity the clean way. 60 pieces. Delicious Orange-Peach flavor.<br /><br />Contains: Proprietary Focus Mushroom SuperBlend containing Green Tea Extract (leaf, 10:1), Lion’s Mane Mushroom Extract (fruiting body, 10:1), Cordyceps Mushroom Extract (fruiting body, 10:1), Rhodiola Extract (root, 10:1), Goji Berry Extract (fruit, 10:1), L-theanine, Vitamin B6 (Pyridoxine), Vitamin B9 (Folate), Vitamin B12 (Methylcobalamin), and Vitamin D3 (Cholecalciferol)</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Ideal For:</p>
<ul data-rte-list=""true"">
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Achieving immediate clarity to focus on key tasks</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Clearing mental fog and disorganized thoughts</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Getting into a productive flow state</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Boosting energy while reducing stress</p>
</li>
</ul>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">How to Use:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Take 2-4 gummies daily. Be sure to chew thoroughly to activate the bioactive ingredients and get the full benefit. Best taken after a meal. For an extra boost, take an additional 2 gummies about 45 minutes later. Combine with <strong>NOON Chill Gummies</strong> for a balanced, calm focus.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Time to Kick In:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Feel the effects in just 20-45 minutes, with a smooth, gradual onset.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Lasting Impact:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">No crashes or unwanted dependencies—just steady focus and sustained energy.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">The Science :</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Experience both short-term and long-term cognitive benefits that help keep your mind sharp and your mood uplifted.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Maximize Your Experience:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Pair with caffeine for an even greater energy boost!</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Each <strong>NOON Focus</strong> gummy is powered by clinical research, featuring 8+ natural ingredients. With no additives or sugar, these gummies harness the best in plant-based technology to help you manage stress, clear mental clutter, and elevate cognitive function and mood. Get ready for a clean, natural energy boost!</p>",Functional Mushroom,,,,,,,,1,0,LB,0,0,0,IN,16.5,32.00,,1.742,,,NOON,NOON,,1,1,Default Tax,37,,,Default Tax,3,,
03944125-587a-48fb-8440-23f2622e1711,noon---sleep-gummies,860012328444,,,,NOON - Sleep Gummies,"<p data-rte-preserve-empty=""true"" class=""preFade fadeIn""><strong>NOON Sleep Mushroom Gummies</strong> – the dual-layer solution that works quickly and efficiently to support your natural sleep cycle. Designed by neuroscientists, these gummies help you fall asleep faster and wake up feeling truly refreshed, all while working with your body’s natural rhythms. Infused with a powerful combination of adaptogens and functional mushrooms, they help relax your body and calm your mind so you can unwind before bed and get deeper, more restorative sleep to rejuvenate from the inside out.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Deep &amp; Restorative Sleep · 60 pieces · Berry White Tea Flavor</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Get the quality sleep your body craves. With a blend of clean adaptogens, functional mushrooms, and nootropics, <strong>NOON Sleep</strong> works to calm your mind and relax your body, helping you fall asleep with ease. Sustainably sourced ingredients provide a clean, natural, and reliable way to support the best sleep night after night. Each gummy is crafted with over 8 natural ingredients chosen based on clinical research, with no additives or sugar. Noon harnesses the power of plant-based technology to help your body manage stress while promoting mental clarity, better mood, and healthier skin.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Contains: <span>Ashwagandha Extract (root, 10:1), Passionflower Extract (aerial parts), Valerian Extract (root, 10:1), Reishi Mushroom Extract (fruiting body, 10:1), Tremella Mushroom Extract (fruiting body, 10:1), Poria Cocos Extract (sclerotium, 10:1), GABA (Y-aminobutyric acid), L-theanine, Magnesium glycinate, Chamomile Extract (flower)</span></p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Helps With:</p>
<ul data-rte-list=""true"">
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Falling asleep quickly and staying asleep longer</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Reducing nighttime anxiety</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Overcoming jetlag or time zone changes</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Easing overall daily stress</p>
</li>
<li>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Rejuvenating your skin while you sleep</p>
</li>
</ul>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">How to Use:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Take 2-4 gummies 30 minutes before bed for deep, restorative sleep. Be sure to chew well to activate the bioactives and achieve the full effect. For an enhanced experience, take an additional 2 gummies 45 minutes later.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Time to Kick In:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Feel the effects within 20-45 minutes, with a gentle and gradual onset.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Lasting Impact:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Wake up feeling refreshed and rejuvenated—no drowsiness or grogginess.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">The Science:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Enjoy both short-term and long-term cognitive benefits that support healthy brain function, mood, and mental clarity.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Maximize Your Experience:</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Pair with <strong>NOON Chill Gummies</strong> for a longer, deeper relaxation.</p>
<p data-rte-preserve-empty=""true"" class=""preFade fadeIn"">Each <strong>NOON Sleep</strong> gummy combines the best of nature, featuring over 8 natural, research-backed ingredients, with no sugar or additives. Designed to help you manage stress and get the quality sleep you deserve, it’s time to experience the benefits of a cleaner, more restful night’s sleep.</p>",Functional Mushroom,,,,,,,,1,,LB,,,,IN,16.5,32.00,,1.742,,,NOON,NOON,,1,1,Default Tax,12,,,Default Tax,1,,
